"ConceptCode","ActiveConcept_Flag","Skip_Flag","Bypass_Flag","Novel_Flag","Update_Flag","UpdateReason","ReviewDate","Antineoplastic_Flag","Immuno_Flag","DrugCategory","PreferredName","DisplayName","FirstSynonym","Definition","Modulator"
"C689",-1,0,0,0,0,,3/6/2019 0:00:00,0,0,"Other","Niacin","Niacin",,"A water-soluble vitamin belonging to the vitamin B family, which occurs in many animal and plant tissues, with antihyperlipidemic activity. Niacin is converted to its active form niacinamide, which is a component of the coenzymes nicotinamide adenine dinucleotide (NAD) and its phosphate form, NADP. These coenzymes play an important role in tissue respiration and in glycogen, lipid, amino acid, protein, and purine metabolism. Although the exact mechanism of action by which niacin lowers cholesterol is not fully understood, it may act by inhibiting the synthesis of very low density lipoproteins (VLDL), inhibiting the release of free fatty acids from adipose tissue, increasing lipoprotein lipase activity, and reducing the hepatic synthesis of VLDL-C and LDL-C.",
"C68920",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","Abexinostat","Abexinostat","Abexinostat","A broad-spectrum phenyl hydroxamic acid inhibitor of histone deacetylase (HDAC) with potential antineoplastic activity. Abexinostat inhibits several isoforms of HDAC, resulting in an accumulation of highly acetylated histones, followed by the induction of chromatin remodeling; the selective transcription of tumor suppressor genes; and the tumor suppressor protein-mediated inhibition of tumor cell division and induction of tumor cell apoptosis. In addition, this agent has been shown to inhibit homologous recombination (HR) activity by inhibiting the expression of RAD51. RAD51, a homologue of bacterial RecA, assists in the repair of DNA double-strand breaks (DSBs).",
"C68923",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Targeted Therapy","Cobimetinib","Cobimetinib","Cobimetinib","An orally bioavailable small-molecule inhibitor of mitogen-activated protein kinase kinase 1 (MAP2K1 or MEK1), with potential antineoplastic activity. Cobimetinib specifically binds to and inhibits the catalytic activity of MEK1, resulting in inhibition o",
"C68929",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Targeted Therapy","XL228","XL228","Tyrosine Kinase Inhibitor XL228","A synthetic molecule that targets multiple tyrosine kinases with potential antineoplastic activity. Tyrosine kinase inhibitor XL228 binds to and inhibits the activities of multiple tyrosine kinases, such as the insulin-like growth factor 1 receptor (IGF1R), Src tyrosine kinase, and Bcr-Abl tyrosine kinase. Blockade of these kinases may result in the inhibition of tumor angiogenesis, cell proliferation, and metastasis. In addition, this agent may be a potent inhibitor of the T315I mutant form of the Abl protein, which is associated with the resistance of chronic myelogenous leukemia (CML) to other tyrosine kinase inhibitors. IGF1R and Src tyrosine kinases are upregulated in many tumor cells and play important roles in tumor cell proliferation and metastasis. Bcr-Abl translocation leads to constitutive activation of ABL kinase and is commonly associated with Philadelphia-positive acute lymphocytic leukemia (ALL).","Antagonist"
"C68936",-1,-1,0,0,0,,11/9/2018 0:00:00,-1,0,"Targeted Therapy","Quizartinib","Quizartinib","Quizartinib","An orally available small molecule with potential antineoplastic activity. Quizartinib selectively inhibits class III receptor tyrosine kinases, including FMS-related tyrosine kinase 3 (FLT3/STK1), colony-stimulating factor 1 receptor (CSF1R/FMS), stem cell factor receptor (SCFR/KIT), and platelet derived growth factor receptors (PDGFRs), resulting in inhibition of ligand-independent leukemic cell proliferation and apoptosis. Mutations in FLT3, resulting in constitutive activation, are the most frequent genetic alterations in acute myeloid leukemia (AML) and occur in approximately one-third of AML cases.",
"C68963",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Targeted Therapy","XL418","XL418","Serine/Threonine Kinase Inhibitor XL418","A selective, orally active small molecule, targeting protein kinase B (PKB or AKT) and ribosomal protein S6 Kinase (p70S6K), with potential antineoplastic activity. XL418 inhibits the activities of PKB and p70S6K, both acting downstream of phosphoinosotide-3 kinase (PI3K). These kinases are often upregulated in a variety of cancers. Inhibition of PKB by this agent will induce apoptosis, while inhibition of p70S6K will result in the inhibition of translation within tumor cells.","Antagonist"
"C69005",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","E7107","E7107","Pladienolide Derivative E7107","A synthetic urethane derivative of pladienolide D with potential antineoplastic activity. Pladienolide derivative E7107 is generated from the 12-membered macrolide pladienolide D, one of several macrolides derived from the bacterium Streptomyces platensis Mer-11107. This agent appears to bind to the 130-kDa subunit 3 (spliceosome-associated protein 130; SAP130) of the splicing factor 3b (SF3b), resulting in inhibition of pre-messenger RNA splicing and the arrest of cell-cycle progression. The splicing factor SF3b is a multiprotein complex integral to the accurate excision of introns from pre-messenger RNA; the subunit SAP130 associates with U2 snRNP and is recruited to prespliceosomal complexes.",
"C69076",-1,0,0,0,0,,11/8/2018 0:00:00,-1,-1,"Other","Rindopepimut","Rindopepimut","Rindopepimut","A cancer vaccine consisting of a human epidermal growth factor receptor variant III (EGFRvIIi)-specific peptide conjugated to the non-specific immunomodulator keyhole limpet hemocyanin (KLH) with potential antineoplastic activity. Vaccination with rindopepimut may elicit a cytotoxic T-lymphocyte (CTL) immune response against tumor cells expressing EGFRvIII. EGFRvIII, a functional variant of EGFR that is not expressed in normal tissues, was originally discovered in glioblastoma multiforme (GBM) and has also been found in various other cancers such as breast, ovarian, metastatic prostate, colorectal, and head and neck cancers. EGFRvIII contains an 83 amino acid deletion in its extracellular domain and has been shown to transform NIH/3T3 mouse embryonic fibroblast cells in vitro.","Antagonist"
"C69135",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Targeted Therapy","XL281","XL281","RAF Kinase Inhibitor XL281","An orally active, small molecule with potential antineoplastic activity. XL281 specifically inhibits RAF kinases, located downstream from RAS in the RAS/RAF/MEK/ERK kinase signaling pathway, which may result in reduced proliferation of tumor cells. RAS mutations may result in constitutive activation of the RAS/RAF/MEK/ERK kinase signaling pathway, and have been found to occur frequently in human tumors.","Antagonist"
"C69139",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","KW-2478","KW-2478","Hsp90 Antagonist KW-2478","An agent that targets the human heat-shock protein 90 (Hsp90) with potential antineoplastic activity. Although the mechanism of action remains to be fully elucidated, Hsp90 antagonist KW-2478 appears to inhibit Hsp90, resulting in impaired signal transduction, inhibition of cell proliferation, and the induction of apoptosis in tumor cells. HSP90 is a molecular chaperone that plays a key role in the conformational maturation of oncogenic signaling proteins, such as HER2/ERBB2, AKT, RAF1, BCR-ABL, and mutated p53, as well as many other molecules that are important in cell cycle regulation or immune responses.","Antagonist"
"C69143",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Targeted Therapy","AZD8330","AZD8330","MEK Inhibitor AZD8330","An orally active, selective MEK inhibitor with potential antineoplastic activity. MEK inhibitor AZD8330 specifically inhibits mitogen-activated protein kinase kinase 1 (MEK or MAP/ERK kinase1), resulting in inhibition of growth factor-mediated cell signaling and tumor cell proliferation. MEK is a key component of the RAS/RAF/MEK/ERK signaling pathway that regulates cell growth; constitutive activation of this pathway has been implicated in many cancers.",
"C69161",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","Enobosarm","Enobosarm","Enobosarm","A non-steroidal agent with anabolic activity. Selective androgen receptor modulator (SARM) GTx-024 is designed to work like testosterone, thus promoting and/or maintaining libido, fertility, prostate growth, and muscle growth and strength. Mimicking testo",
"C70625",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","PRLX 93936","PRLX 93936","Erastin Analogue PRLX 93936","A structural analogue of erastin with potential antineoplastic activity. Erastin analogue PRLX 93936 appears to inhibit mitochondrial outer membrane protein VDACs (voltage-dependent anion channels) 2 and 3, resulting in an oxidative, non-apoptotic cell death. Erastin analogue PRLX 93936 exhibits greater lethality in cell lines harboring mutations in the GTPase protein oncogenes HRAS and KRAS or the serine-threonine protein kinase oncogene BRAF than in non-tumorigenic cell lines. VDACs 2 and 3 are up-regulated in a wide variety of tumor cell lines.","Antagonist"
"C70674",-1,0,0,0,0,,11/8/2018 0:00:00,-1,0,"Other","CIMAvax","CIMAvax","Recombinant Human EGF-rP64K/Montanide ISA 51 Vaccine","A peptide vaccine preparation, containing recombinant human epidermal growth factor (rEGF) linked to the Neisseria meningitidis-derived recombinant immunogenic carrier protein P64k (rP64k) and mixed with the immunoadjuvant Montanide ISA 51, with potential",
"C70677",-1,0,-1,0,0,,11/9/2018 0:00:00,0,0,"Other","Micronutrient-Fortified_Probiotic_Yogurt","Micronutrient-Fortified_Probiotic_Yogurt","Micronutrient-Fortified Probiotic Yogurt","An micronutrient-fortified fermented dairy product with potential positive immunomodulatory activity. Micronutrient-fortified probiotic yogurt contains various micronutrients in addition to beneficial microorganisms, such as strains of Lactobacillus. Probiotic Lactobacillus strains have been shown to protect against gastrointestinal and urogenital infections, to moderate diarrheal episodes, and to increase CD4 T-lymphocyte counts. In immunocompromised subjects, micronutrient supplementation may also increase CD4 T-lymphocyte counts.",
"C70741",-1,0,0,0,0,,11/8/2018 0:00:00,-1,-1,"Other","Obinutuzumab","Obinutuzumab","Obinutuzumab","A glycoengineered, humanized IgG1 monoclonal antibody with potential antineoplastic activity. Obinutuzumab, a third generation type II anti-CD20 antibody, selectivity binds to the extracellular domain of the human CD20 antigen on malignant human B cells. The Fc region carbohydrates of the antibody, enriched in bisected non-fucosylated glycosylation variants, contribute to its higher binding affinity for human FcgammaRIII receptors compared to non-glycoengineered antibodies, resulting in enhanced antibody-dependent cellular cytotoxicity (ADCC) and caspase-independent apoptosis. In addition, modification of elbow hinge sequences within the antibody variable framework regions may account for the strong apoptosis-inducing activity of R7159 upon binding to CD20 on target cells.",
"C70792",-1,0,0,0,0,,11/9/2018 0:00:00,-1,-1,"Targeted Therapy","Ramucirumab","Ramucirumab","Ramucirumab","A recombinant, fully human monoclonal antibody directed against human vascular endothelial growth factor receptor 2 (VEGFR-2) with antiangiogenesis activity. Ramucirumab specifically binds to and inhibits VEGFR-2, which may result in an inhibition of tumo",
"C70797",-1,0,-1,0,0,,11/9/2018 0:00:00,0,0,"Other","CD20-targeted_Compound_TRU-015","CD20-targeted_Compound_TRU-015","CD20-targeted Polypeptide TRU-015","A proprietary antibody-based single-chain polypeptide with B cell-depleting activity. Significantly smaller than a whole antibody, CD20-targeted polypeptide TRU-015 binds specifically to the B cell-specific cell surface antigen CD20 with full immunoglobulin Fv fragment-type target binding activity and full immunoglobulin Fc fragment-type effector function. This agent transiently depletes CD20-bearing B cells by inducing B cell -directed complement dependent cytotoxicity (CDC) and antibody-dependent cell-mediated cytotoxicity (ADCC) and B cell apoptosis.",
"C70948",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","GSK461364","GSK461364","Polo-like Kinase 1 Inhibitor GSK461364","A small molecule Polo-like kinase 1 (PLK1) inhibitor with potential antineoplastic activity. Polo-like kinase 1 inhibitor GSK461364 selectively inhibits Plk1, inducing selective G2/M arrest followed by apoptosis in a variety of tumor cells while causing reversible cell arrest at the G1 and G2 stage without apoptosis in normal cells. Plk1, named after the polo gene of Drosophila melanogaster, is a serine/threonine protein kinase involved in regulating mitotic spindle function in a non-ATP competitive manner.",
"C70953",-1,0,0,0,0,,11/9/2018 0:00:00,-1,0,"Other","PX-478","PX-478","HIF-1alpha Inhibitor PX-478","An orally active small molecule with potential antineoplastic activity. Although its mechanism of action has yet to be fully elucidated, HIF1-alpha inhibitor PX-478 appears to inhibit hypoxia-inducible factor 1-alpha (HIF1A) expression, which may result in decreased expression of HIF1A downstream target genes important to tumor growth and survival, a reduction in tumor cell proliferation, and the induction of tumor cell apoptosis. The inhibitory effect of this agent is independent of the tumor suppressor genes VHL and p53 and may be related to derangements in glucose uptake and metabolism due to inhibition of glucose transporter-1 (Glut-1).","Antagonist"
